Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate
S19S_0027-M,-105.91152,39.89078,7.1,6.5,9.57,109.6,-2.74,-105.91152,39.89078,-92.4683485532679,179.72245766759178,1321.2408360703196,5.221590792614441,0.1441957829813794,0.3607794922804111,0.0520228813729983,0.437750562820388,1.9659931013769463,-2.74,-92.4683485532679
S19S_0027-U,-105.91164,39.89071,7.1,6.5,9.57,109.6,-6.06,-105.91164,39.89071,-92.4683485532679,179.72245766759178,1321.2408360703196,5.221590792614441,0.1441957829813794,0.3607794922804111,0.0520228813729983,0.7824726241662862,1.9659931013769463,-6.06,-92.4683485532679
S19S_0030-U,-121.929928,45.792233,14.7,6.0,9.1,89.1,-9.01,-121.929928,45.792233,-91.82779345455326,179.51508749503938,1321.209026960751,6.372829592349075,0.1440647707266075,0.4403229429562557,0.063435023822658,0.9547247909790629,1.9629741487074472,-9.01,-91.82779345455326
S19S_0047-D,-149.40333,68.64278,8.5,6.5,10.26,97.2,-33.64,-149.40333,68.64278,-998.3619616374176,248.731325051636,1335.9527297060006,4.85471125308161,0.2271837930930491,0.3354303948007804,0.0762043494095402,1.5268559871258747,2.9992880256980485,-33.64,-998.3619616374176
S19S_0047-M,-149.40339,68.64274,8.5,6.5,10.26,97.2,-1175.43,-149.40339,68.64274,-998.3619616374176,248.731325051636,1335.9527297060006,4.85471125308161,0.2271837930930491,0.3354303948007804,0.0762043494095402,3.070196770833196,2.9992880256980485,-1175.43,-998.3619616374176
S19S_0047-U,-149.40346,68.6427,8.5,6.5,10.26,97.2,-2727.43,-149.40346,68.6427,-998.3619616374176,248.731325051636,1335.9527297060006,4.85471125308161,0.2271837930930491,0.3354303948007804,0.0762043494095402,3.435753613154477,2.9992880256980485,-2727.43,-998.3619616374176
S19S_0050-D,-149.14198,68.66953,9.6,6.5,12.44,108.2,-2.85,-149.14198,68.66953,-125.309513532539,175.65790805164988,1320.6761173883965,4.962672497638501,0.14146992720001,0.3428898462484673,0.0485086015863932,0.4548448600085102,2.0979840440016693,-2.85,-125.309513532539
S19S_0050-M,-149.14041,68.66967,9.6,6.5,12.44,108.2,-8.26,-149.14041,68.66967,-125.309513532539,175.65790805164988,1320.6761173883965,4.962672497638501,0.14146992720001,0.3428898462484673,0.0485086015863932,0.9169800473203822,2.0979840440016693,-8.26,-125.309513532539
S19S_0050-U,-149.5972,68.62722,9.6,6.5,12.44,108.2,-5.69,-149.5972,68.62722,-126.32449614802364,175.50184942073562,1320.6555183092453,4.811395338548171,0.141377960659575,0.3324375341432314,0.0469993406238678,0.7551122663950712,2.101487574707067,-5.69,-126.32449614802364
S19S_0062-D,-106.950417,38.544583,14.2,7.5,,,-2.37,-106.950417,38.544583,-127.7864092075187,175.74782302288506,1320.6946091054203,1.6614220429283066,0.1414198850843885,0.1147939440139536,0.016234146370837,0.37474834601010387,2.10648466665458,-2.37,-127.7864092075187
S19S_0062-M,-106.950472,38.544667,14.2,7.5,,,-21.63,-106.95047200000002,38.544667,-127.7864092075187,175.74782302288506,1320.6946091054203,1.6614220429283066,0.1414198850843885,0.1147939440139536,0.016234146370837,1.3350565194390915,2.10648466665458,-21.63,-127.7864092075187
S19S_0062-U,-106.950056,38.544778,14.2,7.5,,,-1.68,-106.950056,38.544778,-127.7864092075187,175.74782302288506,1320.6946091054203,1.6614220429283066,0.1414198850843885,0.1147939440139536,0.016234146370837,0.22530928172586284,2.10648466665458,-1.68,-127.7864092075187
S19S_0051-D,-147.50267,65.1531,4.5,6.5,12.9,101.0,-3.14,-147.50267,65.1531,-107.60765088512764,178.08842397088603,1321.0154578613087,4.64759714325446,0.1427862932430013,0.3211200962049506,0.0458515482229408,0.49692964807321494,2.031843150689727,-3.14,-107.60765088512764
S19S_0051-M,-147.50249,65.15298,4.5,6.5,12.9,101.0,-47.19,-147.50249,65.15298,-107.60765088512764,178.08842397088603,1321.0154578613087,4.64759714325446,0.1427862932430013,0.3211200962049506,0.0458515482229408,1.6738499773429494,2.031843150689727,-47.19,-107.60765088512764
S19S_0051-U,-147.80559,64.85568,4.5,6.5,12.9,101.0,-2.21,-147.80559,64.85568,-190.4830799336956,181.0167095533781,1321.4636347962637,3.8330441631162246,0.1450236366839438,0.2648395444954156,0.0384079938804442,0.3443922736851107,2.279856404590202,-2.21,-190.4830799336956
S19S_0090-D,-75.930606,37.291383,22.9,6.5,5.8,65.0,-43.22,-75.930606,37.291383,-166.31972462153038,171.71309613996166,1320.158448148258,2.146485552341241,0.1387173189140984,0.1483088197673885,0.0205730018494463,1.6356847625472226,2.220943757255058,-43.22,-166.31972462153038
S19S_0090-M,-75.930615,37.291374,22.9,6.5,5.8,65.0,-3.79,-75.930615,37.291374,-166.31972462153038,171.71309613996166,1320.158448148258,2.146485552341241,0.1387173189140984,0.1483088197673885,0.0205730018494463,0.5786392099680724,2.220943757255058,-3.79,-166.31972462153038
S19S_0090-U,-75.930807,37.291396,22.9,6.5,5.8,65.0,-3.97,-75.930807,37.291396,-166.31972462153038,171.71309613996166,1320.158448148258,2.146485552341241,0.1387173189140984,0.1483088197673885,0.0205730018494463,0.5987905067631151,2.220943757255058,-3.97,-166.31972462153038
S19S_0024-D,-96.6227,34.44205,25.9,7.0,8.68,101.7,-1918.37,-96.6227,34.44205,-1576.136968207412,341.25836363783657,1354.532368121147,2.337403374865424,0.2837360712884601,0.1615000555063095,0.0458233912622284,3.2829323741907976,3.197593955508842,-1918.37,-1576.136968207412
S19S_0024-M,-96.62255,34.44223,25.9,7.0,8.68,101.7,-1739.12,-96.62255,34.44223,-1576.136968207412,341.25836363783657,1354.532368121147,2.337403374865424,0.2837360712884601,0.1615000555063095,0.0458233912622284,3.2403295495356605,3.197593955508842,-1739.12,-1576.136968207412
S19S_0024-U,-96.62259,34.44251,25.9,7.0,8.68,101.7,-1841.16,-96.62259,34.44251,-1576.136968207412,341.25836363783657,1354.532368121147,2.337403374865424,0.2837360712884601,0.1615000555063095,0.0458233912622284,3.2650915310883395,3.197593955508842,-1841.16,-1576.136968207412
S19S_0066-D,-106.643178,35.19845,31.2,6.5,,,-2.71,-106.643178,35.19845,-473.7733618112653,184.75786482472205,1322.945779771388,2.6756740196890147,0.1575562670865914,0.1848724560524114,0.0291278140627478,0.4329692908744057,2.6755706386079345,-2.71,-473.7733618112653
S19S_0066-M,-106.643131,35.198511,31.2,6.5,,,-2086.43,-106.643131,35.198511,-473.7733618112653,184.75786482472205,1322.945779771388,2.6756740196890147,0.1575562670865914,0.1848724560524114,0.0291278140627478,3.3194038186553483,2.6755706386079345,-2086.43,-473.7733618112653
S19S_0066-U,-106.643074,35.198601,31.2,6.5,,,-2610.28,-106.643074,35.198601,-473.7733618112653,184.75786482472205,1322.945779771388,2.6756740196890147,0.1575562670865914,0.1848724560524114,0.0291278140627478,3.4166870958182285,2.6755706386079345,-2610.28,-473.7733618112653
S19S_0077-D,-105.223141,40.66403,18.0,6.5,,,-5.17,-105.22314099999998,40.66403,-162.2976051102906,181.67529249950692,1321.5236402327307,1.9161892942973515,0.1453604166851903,0.1323967787149429,0.019245250921781,0.7134905430939426,2.2103121113539004,-5.17,-162.2976051102906
S19S_0077-M,-105.223622,40.664282,18.0,6.5,,,-3.91,-105.223622,40.664282,-162.2976051102906,181.67529249950692,1321.5236402327307,1.9161892942973515,0.1453604166851903,0.1323967787149429,0.019245250921781,0.5921767573958668,2.2103121113539004,-3.91,-162.2976051102906
S19S_0077-U,-105.224786,40.664703,18.0,6.5,,,-4.97,-105.224786,40.664703,-162.2976051102906,181.67529249950692,1321.5236402327307,1.9161892942973515,0.1453604166851903,0.1323967787149429,0.019245250921781,0.6963563887333322,2.2103121113539004,-4.97,-162.2976051102906
S19S_0097-D,-111.8865,41.720847,16.9,8.49,12.18682522235462,126.0,-58.67,-111.8865,41.720847,-427.7738048469565,178.31775698036708,1321.5324685355754,3.523816652140456,0.1436064303155457,0.2434738441102436,0.0349644096278756,1.7684160882163318,2.6312141865965772,-58.67,-427.7738048469565
S19S_0097-M,-111.886477,41.720805,16.9,8.49,12.18682522235462,126.0,-29.12,-111.886477,41.720805,-427.7738048469565,178.31775698036708,1321.5324685355754,3.523816652140456,0.1436064303155457,0.2434738441102436,0.0349644096278756,1.4641913706409997,2.6312141865965772,-29.12,-427.7738048469565
S19S_0097-U,-111.88642,41.720744,16.9,8.49,12.18682522235462,126.0,-1531.16,-111.88642,41.720744,-427.7738048469565,178.31775698036708,1321.5324685355754,3.523816652140456,0.1436064303155457,0.2434738441102436,0.0349644096278756,3.1850205750786773,2.6312141865965772,-1531.16,-427.7738048469565
S19S_0098-D,-111.580533,41.950204,10.34,8.31,11.422737501053934,102.1,-24.5,-111.58053300000002,41.950204,-123.46125479318636,176.11942146275712,1320.7448706896405,4.514104391030371,0.1416001729827088,0.3118965761545777,0.0441646091362027,1.3891660843645326,2.0915306865869265,-24.5,-123.46125479318636
S19S_0098-M,-111.580451,41.950345,10.34,8.31,11.422737501053934,102.1,-17.33,-111.580451,41.950345,-123.46125479318636,176.11942146275712,1320.7448706896405,4.514104391030371,0.1416001729827088,0.3118965761545777,0.0441646091362027,1.2387985627139169,2.0915306865869265,-17.33,-123.46125479318636
S19S_0098-U,-111.580465,41.950373,10.34,8.31,11.422737501053934,102.1,-29.51,-111.580465,41.950373,-123.46125479318636,176.11942146275712,1320.7448706896405,4.514104391030371,0.1416001729827088,0.3118965761545777,0.0441646091362027,1.4699692094999595,2.0915306865869265,-29.51,-123.46125479318636
S19S_0013-D,-78.1476,38.8952,21.1,6.5,7.56,85.5,-2741.44,-78.1476,38.8952,-1615.139621352155,357.67744123105683,1359.646267658171,1.5743751129107764,0.2965866610534066,0.1087795418013725,0.0322625610937885,3.437978745220753,3.208210071039776,-2741.44,-1615.139621352155
S19S_0013-M,-78.1474,38.8945,21.1,6.5,7.56,85.5,-1806.3,-78.1474,38.8945,-1615.139621352155,357.67744123105683,1359.646267658171,1.5743751129107764,0.2965866610534066,0.1087795418013725,0.0322625610937885,3.2567898819268106,3.208210071039776,-1806.3,-1615.139621352155
S19S_0013-U,-78.1474,38.8944,21.1,6.5,7.56,85.5,-1788.7,-78.1474,38.8944,-1615.139621352155,357.67744123105683,1359.646267658171,1.5743751129107764,0.2965866610534066,0.1087795418013725,0.0322625610937885,3.252537506990004,3.208210071039776,-1788.7,-1615.139621352155
S19S_0014-D,-77.9808,39.0941,18.8,7.5,9.6,100.9,-1482.57,-77.9808,39.0941,-1025.3875281568153,271.2577323568309,1344.0362732098624,1.3833273276509814,0.213376462708368,0.095579326444624,0.0203943785848022,3.171015207868364,3.0108880307895625,-1482.57,-1025.3875281568153
S19S_0014-M,-77.9812,39.0942,18.8,7.5,9.6,100.9,-2738.74,-77.9812,39.0942,-1025.3875281568153,271.2577323568309,1344.0362732098624,1.3833273276509814,0.213376462708368,0.095579326444624,0.0203943785848022,3.437550804826088,3.0108880307895625,-2738.74,-1025.3875281568153
S19S_0014-U,-77.9815,39.0944,18.8,7.5,9.6,100.9,-41.92,-77.9815,39.0944,-1025.3875281568153,271.2577323568309,1344.0362732098624,1.3833273276509814,0.213376462708368,0.095579326444624,0.0203943785848022,1.6224212739756703,3.0108880307895625,-41.92,-1025.3875281568153
S19S_0020-D,-88.15755,31.85294,30.5,7.5,6.61,93.4,-4.81,-88.15755,31.85294,-210.92143242528687,170.52578616415695,1319.9948484669858,4.579758670650057,0.1368988105090081,0.316432879095193,0.0433192847540726,0.6821450763738317,2.3241207120823613,-4.81,-210.92143242528687
S19S_0020-M,-88.1575,31.85302,30.5,7.5,6.61,93.4,-1388.85,-88.1575,31.853020000000004,-210.92143242528687,170.52578616415695,1319.9948484669858,4.579758670650057,0.1368988105090081,0.316432879095193,0.0433192847540726,3.1426553431529918,2.3241207120823613,-1388.85,-210.92143242528687
S19S_0020-U,-88.15748,31.8531,30.5,7.5,6.61,93.4,-12.94,-88.15748,31.8531,-210.92143242528687,170.52578616415695,1319.9948484669858,4.579758670650057,0.1368988105090081,0.316432879095193,0.0433192847540726,1.1119342763326816,2.3241207120823613,-12.94,-210.92143242528687
S19S_0031-D,-122.1650676,44.2602628,12.4,6.0,9.56,96.6,-1.84,-122.1650676,44.2602628,-86.80748255045182,180.12491289614144,1321.2945579717243,5.979808515009091,0.1444777298881228,0.4131676275801873,0.0596935208960468,0.2648178230095365,1.9385571617008406,-1.84,-86.80748255045182
S19S_0031-M,-122.1647132,44.2602364,12.4,6.0,9.56,96.6,-1.15,-122.1647132,44.2602364,-86.80748255045182,180.12491289614144,1321.2945579717243,5.979808515009091,0.1444777298881228,0.4131676275801873,0.0596935208960468,0.06069784035361165,1.9385571617008406,-1.15,-86.80748255045182
S19S_0031-U,-122.1642723,44.2605576,12.4,6.0,9.56,96.6,-1.29,-122.1642723,44.2605576,-86.80748255045182,180.12491289614144,1321.2945579717243,5.979808515009091,0.1444777298881228,0.4131676275801873,0.0596935208960468,0.11058971029924898,1.9385571617008406,-1.29,-86.80748255045182
S19S_0060-D,-119.4768203,46.2531882,25.6,8.0,13.31,161.9,-16.99,-119.4768203,46.2531882,-193.32681864403372,170.27412768055703,1319.9660115785696,2.046204848161597,0.1376313363135438,0.1413800459556554,0.019458324652947,1.2301933788690456,2.286292104319392,-16.99,-193.32681864403372
S19S_0060-M,-119.4769597,46.253117,25.6,8.0,13.31,161.9,-5.77,-119.4769597,46.253117,-193.32681864403372,170.27412768055703,1319.9660115785696,2.046204848161597,0.1376313363135438,0.1413800459556554,0.019458324652947,0.7611758131557314,2.286292104319392,-5.77,-193.32681864403372
S19S_0060-U,-119.4772256,46.2530248,25.6,8.0,13.31,161.9,-3.65,-119.4772256,46.2530248,-193.32681864403372,170.27412768055703,1319.9660115785696,2.046204848161597,0.1376313363135438,0.1413800459556554,0.019458324652947,0.5622928644564748,2.286292104319392,-3.65,-193.32681864403372
S19S_0081-U,-76.9259674,38.9603293,27.0,6.5,,,-19.2,-76.9259674,38.9603293,-219.4632668039338,168.2093599880972,1319.6954516558244,1.9917619912422215,0.1360517062356769,0.1376183826890797,0.0187232157742435,1.2833012287035497,2.3413618395696307,-19.2,-219.4632668039338
S19S_0082-D,-76.5465418,38.8748619,31.4,7.0,,,-34.83,-76.5465418,38.8748619,-195.03790969998505,168.98017865077176,1319.782968032665,0.5942686976752465,0.1368363451177464,0.0410602759849871,0.0056185380953115,1.5419534744582362,2.2901190337899617,-34.83,-195.03790969998505
S19S_0082-M,-76.5464751,38.8748139,31.4,7.0,,,-37.03,-76.5464751,38.8748139,-195.03790969998505,168.98017865077176,1319.782968032665,0.5942686976752465,0.1368363451177464,0.0410602759849871,0.0056185380953115,1.5685537120494426,2.2901190337899617,-37.03,-195.03790969998505
S19S_0082-U,-76.5464942,38.8749661,31.4,7.0,,,-81.84,-76.5464942,38.8749661,-195.03790969998505,168.98017865077176,1319.782968032665,0.5942686976752465,0.1368363451177464,0.0410602759849871,0.0056185380953115,1.9129656207041037,2.2901190337899617,-81.84,-195.03790969998505
S19S_0083-D,-88.3227,40.31083,25.4,7.5,,,-14.63,-88.3227,40.31083,-221.5257633619358,168.01860935269053,1319.689028443498,3.190202219171845,0.1360347305495574,0.2204231588834206,0.0299852050255883,1.165244326125311,2.345424241779256,-14.63,-221.5257633619358
S19S_0083-M,-88.3227,40.31083,25.4,7.5,,,-23.85,-88.3227,40.31083,-221.5257633619358,168.01860935269053,1319.689028443498,3.190202219171845,0.1360347305495574,0.2204231588834206,0.0299852050255883,1.3774883833761327,2.345424241779256,-23.85,-221.5257633619358
S19S_0083-U,-88.3227,40.31083,25.4,7.5,,,-73.45,-88.3227,40.31083,-221.5257633619358,168.01860935269053,1319.689028443498,3.190202219171845,0.1360347305495574,0.2204231588834206,0.0299852050255883,1.8659918001262754,2.345424241779256,-73.45,-221.5257633619358
S19S_0084-D,-71.722778,43.954722,17.2,6.0,,,-3.47,-71.722778,43.954722,-158.16566891984957,181.97821526936025,1321.5631830078169,2.69658932977544,0.1456332974744819,0.1863175740736361,0.0271340426897896,0.5403294747908738,2.199112222418968,-3.47,-158.16566891984957
S19S_0084-M,-71.722778,43.954722,17.2,6.0,,,-4.24,-71.722778,43.954722,-158.16566891984957,181.97821526936025,1321.5631830078169,2.69658932977544,0.1456332974744819,0.1863175740736361,0.0271340426897896,0.6273658565927327,2.199112222418968,-4.24,-158.16566891984957
S19S_0084-U,-71.722778,43.954722,17.2,6.0,,,-2.41,-71.722778,43.954722,-158.16566891984957,181.97821526936025,1321.5631830078169,2.69658932977544,0.1456332974744819,0.1863175740736361,0.0271340426897896,0.3820170425748684,2.199112222418968,-2.41,-158.16566891984957
S19S_0086-D,-111.8064,40.7797,11.5,8.0,,,-14.92,-111.80639999999998,40.7797,-187.3969134391339,179.87064483895688,1321.2858708286174,3.33740624757102,0.1441894413130154,0.2305940429562595,0.0332492262239725,1.17376882313665,2.272762433470695,-14.92,-187.3969134391339
S19S_0086-M,-111.8054,40.7799,11.5,8.0,,,-3.07,-111.8054,40.7799,-187.3969134391339,179.87064483895688,1321.2858708286174,3.33740624757102,0.1441894413130154,0.2305940429562595,0.0332492262239725,0.48713837547718647,2.272762433470695,-3.07,-187.3969134391339
S19S_0086-U,-111.8054,40.7801,11.5,8.0,,,-52.27,-111.8054,40.7801,-187.3969134391339,179.87064483895688,1321.2858708286174,3.33740624757102,0.1441894413130154,0.2305940429562595,0.0332492262239725,1.7182525000977507,2.272762433470695,-52.27,-187.3969134391339
S19S_0099-D,-84.7119066,39.2385932,27.3,7.5,,,-5.57,-84.7119066,39.2385932,-130.01217047856142,175.4093808582039,1320.6476833187176,1.7721857455956758,0.141041988836255,0.1224470279109059,0.0172701723436425,0.7458551951737289,2.113984008647465,-5.57,-130.01217047856142
S19S_0099-M,-84.7121004,39.2386399,27.3,7.5,,,-8.93,-84.7121004,39.2386399,-130.01217047856142,175.4093808582039,1320.6476833187176,1.7721857455956758,0.141041988836255,0.1224470279109059,0.0172701723436425,0.9508514588885464,2.113984008647465,-8.93,-130.01217047856142
S19S_0099-U,-84.7123967,39.2386771,27.3,7.5,,,-4.29,-84.7123967,39.2386771,-130.01217047856142,175.4093808582039,1320.6476833187176,1.7721857455956758,0.141041988836255,0.1224470279109059,0.0172701723436425,0.6324572921847242,2.113984008647465,-4.29,-130.01217047856142
S19S_0021-D,-87.79835,32.54069,33.4,7.5,6.55,90.5,-2505.5,-87.79835,32.54069,-220.9668673970463,169.66778617304047,1319.9050592819565,4.030528125955287,0.1359789310542793,0.2784844597475598,0.0378680191517016,3.3988944070784957,2.344327158819168,-2505.5,-220.9668673970463
S19S_0021-M,-87.79828,32.54082,33.4,7.5,6.55,90.5,-23.78,-87.79828,32.54082,-220.9668673970463,169.66778617304047,1319.9050592819565,4.030528125955287,0.1359789310542793,0.2784844597475598,0.0378680191517016,1.3762118502826728,2.344327158819168,-23.78,-220.9668673970463
S19S_0021-U,-87.79821,32.54108,33.4,7.5,6.55,90.5,-35.1,-87.79821,32.54108,-220.9668673970463,169.66778617304047,1319.9050592819565,4.030528125955287,0.1359789310542793,0.2784844597475598,0.0378680191517016,1.545307116465824,2.344327158819168,-35.1,-220.9668673970463
S19S_0052-D,-74.69563,42.13187,20.3,6.5,,,-15.34,-74.69563,42.13187,-170.66397493157956,180.5430445751027,1321.3621869918827,2.0582457101068026,0.1446868160198736,0.1422119947298401,0.0205762007172955,1.1858253596129622,2.2321418565594073,-15.34,-170.66397493157956
S19S_0052-M,-74.69546,42.13233,20.3,6.5,,,-50.95,-74.69546,42.13233,-170.66397493157956,180.5430445751027,1321.3621869918827,2.0582457101068026,0.1446868160198736,0.1422119947298401,0.0205762007172955,1.7071441883424452,2.2321418565594073,-50.95,-170.66397493157956
S19S_0052-U,-74.69548,42.13247,20.3,6.5,,,-15.94,-74.69548,42.13247,-170.66397493157956,180.5430445751027,1321.3621869918827,2.0582457101068026,0.1446868160198736,0.1422119947298401,0.0205762007172955,1.2024883170600935,2.2321418565594073,-15.94,-170.66397493157956
S19S_0080-D,-106.681374,34.950811,22.7,8.11,6.66,76.9,-3.21,-106.681374,34.950811,-131.82247218080673,175.17050645801376,1320.6167643344284,2.630432100157936,0.1408971930928694,0.1817465204120122,0.0256075745804483,0.5065050324048721,2.1199894520804774,-3.21,-131.82247218080673
S19S_0080-M,-106.681271,34.950833,22.7,8.11,6.66,76.9,-20.32,-106.681271,34.950833,-131.82247218080673,175.17050645801376,1320.6167643344284,2.630432100157936,0.1408971930928694,0.1817465204120122,0.0256075745804483,1.3079237036118816,2.1199894520804774,-20.32,-131.82247218080673
S19S_0080-U,-106.681382,34.950903,22.7,8.11,6.66,76.9,-35.76,-106.681382,34.950903,-131.82247218080673,175.17050645801376,1320.6167643344284,2.630432100157936,0.1408971930928694,0.1817465204120122,0.0256075745804483,1.55339751012388,2.1199894520804774,-35.76,-131.82247218080673
S19S_0100-D,-106.950961,38.92352,14.2,7.24,7.6,71.5,-40.96,-106.950961,38.92352,-111.79381959984651,177.76855520218157,1320.975141819404,3.7665937252591135,0.142522421926986,0.260248231965562,0.0370912083219479,1.6123599479677744,2.0484177947143096,-40.96,-111.79381959984651
S19S_0100-M,-106.950743,38.922712,14.2,7.24,7.6,71.5,-8.65,-106.95074300000002,38.922712,-111.79381959984651,177.76855520218157,1320.975141819404,3.7665937252591135,0.142522421926986,0.260248231965562,0.0370912083219479,0.9370161074648142,2.0484177947143096,-8.65,-111.79381959984651
S19S_0100-U,-106.95145,38.922389,14.2,7.24,7.6,71.5,-4.28,-106.95145,38.922389,-111.79381959984651,177.76855520218157,1320.975141819404,3.7665937252591135,0.142522421926986,0.260248231965562,0.0370912083219479,0.631443769013172,2.0484177947143096,-4.28,-111.79381959984651
S19S_0087-D,-116.7743431,43.1233451,17.1,7.25,,,-991.01,-116.77434309999998,43.1233451,-284.6640500183679,173.51322981857066,1320.4778370888546,4.380913726020239,0.1391660880724588,0.3026939284544147,0.0421247299062856,2.99607803684946,2.4543326239278667,-991.01,-284.6640500183679
S19S_0087-M,-116.7744702,43.1233625,17.1,7.25,,,-38.08,-116.7744702,43.1233625,-284.6640500183679,173.51322981857066,1320.4778370888546,4.380913726020239,0.1391660880724588,0.3026939284544147,0.0421247299062856,1.5806969397124366,2.4543326239278667,-38.08,-284.6640500183679
S19S_0087-U,-116.7745057,43.1231912,17.1,7.25,,,-35.52,-116.7745057,43.1231912,-284.6640500183679,173.51322981857066,1320.4778370888546,4.380913726020239,0.1391660880724588,0.3026939284544147,0.0421247299062856,1.5504729571065634,2.4543326239278667,-35.52,-284.6640500183679
S19S_0053-D,-73.00222222,41.869567,22.78,6.5,,,-18.6,-73.00222222,41.869567,-351.6897170337228,178.99056646436298,1321.1819336809672,2.051235939938328,0.1435361226947599,0.1417276631491345,0.0203430392470157,1.2695129442179163,2.5461596702765705,-18.6,-351.6897170337228
S19S_0053-M,-72.796633,41.869617,22.78,6.5,,,-43.06,-72.796633,41.869617,-135.61990552871796,175.00400825745675,1320.5920889567974,1.5253123516470195,0.1407192423163408,0.1053896097286315,0.0148303460290278,1.6340740254874684,2.1323234375165048,-43.06,-135.61990552871796
S19S_0053-U,-72.796767,41.869583,22.78,6.5,,,-15.66,-72.796767,41.869583,-135.61990552871796,175.00400825745675,1320.5920889567974,1.5253123516470195,0.1407192423163408,0.1053896097286315,0.0148303460290278,1.1947917577219247,2.1323234375165048,-15.66,-135.61990552871796
S19S_0017-D,-96.44355,38.94668,20.7,7.5,7.3,85.4,-42.8,-96.44355,38.94668,-198.1734925722583,169.36935686866076,1319.8481454403332,1.2734837818480644,0.1375804556558267,0.0879898196718778,0.0121056794835309,1.631443769013172,2.297045563370849,-42.8,-198.1734925722583
S19S_0017-M,-96.44379,38.94667,20.7,7.5,7.3,85.4,-3.18,-96.44379,38.94667,-198.1734925722583,169.36935686866076,1319.8481454403332,1.2734837818480644,0.1375804556558267,0.0879898196718778,0.0121056794835309,0.5024271199844327,2.297045563370849,-3.18,-198.1734925722583
S19S_0017-U,-96.44389,38.94684,20.7,7.5,7.3,85.4,-13.09,-96.44389,38.94684,-198.1734925722583,169.36935686866076,1319.8481454403332,1.2734837818480644,0.1375804556558267,0.0879898196718778,0.0121056794835309,1.1169396465507557,2.297045563370849,-13.09,-198.1734925722583
S19S_0032-D,-119.02313,39.95545,13.1,7.0,9.35,87.5,-15.13,-119.02313,39.95545,-126.81036825449456,175.35927340247017,1320.6357430126602,2.335111691795967,0.1414102380139193,0.1613417144399365,0.0228153702405251,1.1798389280231867,2.103154763732048,-15.13,-126.81036825449456
S19S_0032-M,-119.02367,36.95503,13.1,7.0,9.35,87.5,-3.73,-119.02367,36.95503,-111.39598103001654,177.63973535087277,1320.957056371043,8.45203636354019,0.1426086922037087,0.5839832168171134,0.0832810828192034,0.5717088318086876,2.046869522543526,-3.73,-111.39598103001654
S19S_0032-U,-119.02375,36.95497,13.1,7.0,9.35,87.5,-46.77,-119.02375000000002,36.95497,-111.39598103001654,177.63973535087277,1320.957056371043,8.45203636354019,0.1426086922037087,0.5839832168171134,0.0832810828192034,1.6699673699085043,2.046869522543526,-46.77,-111.39598103001654
S19S_0089-D,-80.44539,37.21008,20.8,7.0,9.95,118.6,-1185.05,-80.44539,37.21008,-637.5350231639499,192.54668623127463,1323.7063534699937,0.1625796788480114,0.1627280800772169,0.0112332460201327,0.0018279645578911,3.073736674621221,2.8045040478495875,-1185.05,-637.5350231639499
S19S_0089-M,-80.44529,37.21012,20.8,7.0,9.95,118.6,-1138.3,-80.44529,37.21012,-637.568852550784,192.54771335070805,1323.7064795646309,0.1625796788480114,0.1627287883582229,0.0112332460201327,0.0018279725141859,3.056256735850139,2.8045270921149394,-1138.3,-637.568852550784
S19S_0089-U,-80.44513,37.21014,20.8,7.0,9.95,118.6,-47.16,-80.44513,37.21014,-637.568852550784,192.54771335070805,1323.7064795646309,0.1625796788480114,0.1627287883582229,0.0112332460201327,0.0018279725141859,1.6735737964230515,2.8045270921149394,-47.16,-637.568852550784
