Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
CM_001-1,-117.180494,46.732215,8.66,6.5,10.25,87.93,-41.53,-117.180494,46.732215,-250.60806875673703,112.61297029552574,1144.766528215558,2.521517386394006,0.1920242539867634,0.1731581279326281,0.0332505603380074
CM_001-2,-117.180494,46.732215,8.66,6.5,10.25,87.93,-47.82,-117.180494,46.732215,-250.60806875673703,112.61297029552574,1144.766528215558,2.521517386394006,0.1920242539867634,0.1731581279326281,0.0332505603380074
CM_001-3,-117.180494,46.732215,8.66,6.5,10.25,87.93,-42.31,-117.180494,46.732215,-250.60806875673703,112.61297029552574,1144.766528215558,2.521517386394006,0.1920242539867634,0.1731581279326281,0.0332505603380074
CM_002-1,-77.388447,38.7819267,19.95,6.5,9.42,103.51,-83.28,-77.388447,38.7819267,-241.92802677591948,112.3526615105298,1144.7445166865568,0.4272385377653948,0.1907423421899133,0.0293394072074699,0.0055962672492164
CM_002-2,-77.388447,38.7819267,19.95,6.5,9.42,103.51,-173.76,-77.388447,38.7819267,-241.92802677591948,112.3526615105298,1144.7445166865568,0.4272385377653948,0.1907423421899133,0.0293394072074699,0.0055962672492164
CM_003-1,-77.1803039,40.1046605,14.93,6.5,9.42,93.22,-6.67,-77.1803039,40.1046605,-95.21244113978597,118.59455072468356,1145.3789623404978,0.5788931780643899,0.2009533301547089,0.0397538638946097,0.0079886713361388
CM_003-2,-77.1803039,40.1046605,14.93,6.5,9.42,93.22,-8.08,-77.1803039,40.1046605,-95.21244113978597,118.59455072468356,1145.3789623404978,0.5788931780643899,0.2009533301547089,0.0397538638946097,0.0079886713361388
CM_003-3,-77.1803039,40.1046605,14.93,6.5,9.42,93.22,-9.91,-77.1803039,40.1046605,-95.21244113978597,118.59455072468356,1145.3789623404978,0.5788931780643899,0.2009533301547089,0.0397538638946097,0.0079886713361388
CM_004-1,-73.19778,42.72306,14.89,6.5,11.31,111.85,-7.22,-73.19778,42.72306,-93.82012453245252,118.68712787505362,1145.389128775745,0.6678580808929752,0.2011111391551697,0.0458632788479352,0.0092236162544994
CM_004-2,-73.19778,42.72306,14.89,6.5,11.31,111.85,-17.87,-73.19778,42.72306,-93.82012453245252,118.68712787505362,1145.389128775745,0.6678580808929752,0.2011111391551697,0.0458632788479352,0.0092236162544994
CM_004-3,-73.19778,42.72306,14.89,6.5,11.31,111.85,-9.84,-73.19778,42.72306,-93.82012453245252,118.68712787505362,1145.389128775745,0.6678580808929752,0.2011111391551697,0.0458632788479352,0.0092236162544994
CM_006-1,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-3657.26,-119.8217832,38.9745676,-2699.514339894017,300.72015358445435,1179.286878003035,5.203126215089193,0.5041069689884774,0.357310086245522,0.1801225045662415
CM_006-2,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2199.18,-119.8217832,38.9745676,-2699.514339894017,300.72015358445435,1179.286878003035,5.203126215089193,0.5041069689884774,0.357310086245522,0.1801225045662415
CM_006-3,-119.8217832,38.9745676,17.8,7.5,7.63,80.23,-2196.81,-119.8217832,38.9745676,-2699.514339894017,300.72015358445435,1179.286878003035,5.203126215089193,0.5041069689884774,0.357310086245522,0.1801225045662415
CM_007-1,-121.580361,39.007299,13.15,6.5,10.53,100.23,-2.13,-121.580361,39.007299,-109.5946653363878,117.77476386877764,1145.292356841122,4.76487929002781,0.1996724775175185,0.3272147089440061,0.0653357716150234
CM_007-2,-121.580361,39.007299,13.15,6.5,10.53,100.23,-1.78,-121.580361,39.007299,-109.5946653363878,117.77476386877764,1145.292356841122,4.76487929002781,0.1996724775175185,0.3272147089440061,0.0653357716150234
CM_007-3,-121.580361,39.007299,13.15,6.5,10.53,100.23,-6.94,-121.580361,39.007299,-109.5946653363878,117.77476386877764,1145.292356841122,4.76487929002781,0.1996724775175185,0.3272147089440061,0.0653357716150234
CM_008-1,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2719.07,-117.611779,33.94849,-2909.9293649774427,324.54220471825386,1186.9736431103156,3.98380638883022,0.5474123963033568,0.2735767201361242,0.1497592879425285
CM_008-2,-117.611779,33.94849,29.98,9.5,18.88,249.65,-3664.98,-117.611779,33.94849,-2909.9293649774427,324.54220471825386,1186.9736431103156,3.98380638883022,0.5474123963033568,0.2735767201361242,0.1497592879425285
CM_008-3,-117.611779,33.94849,29.98,9.5,18.88,249.65,-2756.74,-117.611779,33.94849,-2909.9293649774427,324.54220471825386,1186.9736431103156,3.98380638883022,0.5474123963033568,0.2735767201361242,0.1497592879425285
CM_010-1,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-6.64,-79.8466751,33.666607,-147.0351894359625,115.88196264712748,1145.096398109144,3.3876536648530715,0.1968627764035636,0.2326376053781467,0.0457976848906185
CM_010-2,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-4.16,-79.8466751,33.666607,-147.0351894359625,115.88196264712748,1145.096398109144,3.3876536648530715,0.1968627764035636,0.2326376053781467,0.0457976848906185
CM_010-3,-79.8466751,33.666607,25.62,6.5,6.36,77.85,-5.69,-79.8466751,33.666607,-147.0351894359625,115.88196264712748,1145.096398109144,3.3876536648530715,0.1968627764035636,0.2326376053781467,0.0457976848906185
CM_011-1,-73.506215,42.505483,24.95,6.5,8.49,102.7,-93.9,-73.506215,42.505483,-175.38489354227704,114.55680846506868,1144.9625490154583,0.7041418773511458,0.1945457358112142,0.0483549667113175,0.00940725257898
CM_011-2,-73.506215,42.505483,24.95,6.5,8.49,102.7,-82.29,-73.506215,42.505483,-175.38489354227704,114.55680846506868,1144.9625490154583,0.7041418773511458,0.1945457358112142,0.0483549667113175,0.00940725257898
CM_011-3,-73.506215,42.505483,24.95,6.5,8.49,102.7,-105.08,-73.506215,42.505483,-175.38489354227704,114.55680846506868,1144.9625490154583,0.7041418773511458,0.1945457358112142,0.0483549667113175,0.00940725257898
CM_012-1,-73.33724,42.763802,22.49,6.5,10.32,119.16,-38.69,-73.33724,42.763802,-112.17337110906324,117.72446330810428,1145.2887737779874,1.0894999203350326,0.1995562311442316,0.0748183485094886,0.0149304676489891
CM_012-2,-73.33724,42.763802,22.49,6.5,10.32,119.16,-33.77,-73.33724,42.763802,-112.17337110906324,117.72446330810428,1145.2887737779874,1.0894999203350326,0.1995562311442316,0.0748183485094886,0.0149304676489891
CM_012-3,-73.33724,42.763802,22.49,6.5,10.32,119.16,-28.09,-73.33724,42.763802,-112.17337110906324,117.72446330810428,1145.2887737779874,1.0894999203350326,0.1995562311442316,0.0748183485094886,0.0149304676489891
CM_013-1,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-38.07,-83.1577589,41.309341,-197.57093272102756,113.65782578882826,1144.87118305356,3.177003978627704,0.1933895436727665,0.218171829526986,0.0421921505544763
CM_013-2,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-35.25,-83.1577589,41.309341,-197.57093272102756,113.65782578882826,1144.87118305356,3.177003978627704,0.1933895436727665,0.218171829526986,0.0421921505544763
CM_013-3,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-39.92,-83.1577589,41.309341,-197.57093272102756,113.65782578882826,1144.87118305356,3.177003978627704,0.1933895436727665,0.218171829526986,0.0421921505544763
CM_014-1,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-46.59,-77.4402867,35.3667814,-190.0474667175976,114.0032744075988,1144.9062968424348,3.26258185252388,0.1938530454714463,0.2240486497766802,0.0434325130929749
CM_014-2,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-56.28,-77.4402867,35.3667814,-190.0474667175976,114.0032744075988,1144.9062968424348,3.26258185252388,0.1938530454714463,0.2240486497766802,0.0434325130929749
CM_014-3,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-32.54,-77.4402867,35.3667814,-190.0474667175976,114.0032744075988,1144.9062968424348,3.26258185252388,0.1938530454714463,0.2240486497766802,0.0434325130929749
CM_015-1,-106.046835,39.480297,11.05,6.5,7.86,71.4,-40.73,-106.04683500000002,39.480297,-102.35637557528062,118.30992202416034,1145.35030348366,3.69128101284837,0.2003745231314442,0.2534883611380354,0.0507926094824051
CM_015-2,-106.046835,39.480297,11.05,6.5,7.86,71.4,-33.1,-106.04683500000002,39.480297,-102.35637557528062,118.30992202416034,1145.35030348366,3.69128101284837,0.2003745231314442,0.2534883611380354,0.0507926094824051
CM_015-3,-106.046835,39.480297,11.05,6.5,7.86,71.4,-22.8,-106.04683500000002,39.480297,-102.35637557528062,118.30992202416034,1145.35030348366,3.69128101284837,0.2003745231314442,0.2534883611380354,0.0507926094824051
CM_016-1,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3860.77,-83.96496,43.40991,-3673.643079746017,415.4471058347581,1213.5788851674604,3.269237828699706,0.7007255011638822,0.2245057302554384,0.1573168903474054
CM_016-2,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3462.55,-83.96496,43.40991,-3673.643079746017,415.4471058347581,1213.5788851674604,3.269237828699706,0.7007255011638822,0.2245057302554384,0.1573168903474054
CM_016-3,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3840.88,-83.96496,43.40991,-3673.643079746017,415.4471058347581,1213.5788851674604,3.269237828699706,0.7007255011638822,0.2245057302554384,0.1573168903474054
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-141.24496037034157,116.10681537847977,1145.1195175996415,3.435457814133602,0.1973118351131756,0.2359204211308733,0.0465498912340058
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-141.24496037034157,116.10681537847977,1145.1195175996415,3.435457814133602,0.1973118351131756,0.2359204211308733,0.0465498912340058
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-141.24496037034157,116.10681537847977,1145.1195175996415,3.435457814133602,0.1973118351131756,0.2359204211308733,0.0465498912340058
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-196.03166576447867,115.75455627808404,1145.086229340602,2.153140999223125,0.1965888837877885,0.1478609136753366,0.0290678119752769
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-196.03166576447867,115.75455627808404,1145.086229340602,2.153140999223125,0.1965888837877885,0.1478609136753366,0.0290678119752769
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-196.03166576447867,115.75455627808404,1145.086229340602,2.153140999223125,0.1965888837877885,0.1478609136753366,0.0290678119752769
CM_021-1,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.78,-111.0953268,32.3504894,-156.42811877740286,115.71752727700286,1145.0823193649055,3.136526493728279,0.1967487620356879,0.2153921518827128,0.0423781392351265
CM_021-2,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-4.15,-111.0953268,32.3504894,-156.42811877740286,115.71752727700286,1145.0823193649055,3.136526493728279,0.1967487620356879,0.2153921518827128,0.0423781392351265
CM_021-3,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.71,-111.0953268,32.3504894,-156.42811877740286,115.71752727700286,1145.0823193649055,3.136526493728279,0.1967487620356879,0.2153921518827128,0.0423781392351265
CM_022-1,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-6.39,-123.24972440000002,44.550507,-210.28583676791624,116.26317403717968,1145.142144429075,4.3068210761468855,0.1976967807419272,0.2957588469984282,0.0584705719275334
CM_022-2,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-4.79,-123.24972440000002,44.550507,-210.28583676791624,116.26317403717968,1145.142144429075,4.3068210761468855,0.1976967807419272,0.2957588469984282,0.0584705719275334
CM_022-3,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-9.54,-123.24972440000002,44.550507,-210.28583676791624,116.26317403717968,1145.142144429075,4.3068210761468855,0.1976967807419272,0.2957588469984282,0.0584705719275334
CM_023-1,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2228.76,-123.27687,44.55596,-2335.9463013400064,256.77928777345534,1168.1166908449086,2.39835726553081,0.4333142176961863,0.1647004523759564,0.0713670476754954
CM_023-2,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2718.25,-123.27687,44.55596,-2335.9463013400064,256.77928777345534,1168.1166908449086,2.39835726553081,0.4333142176961863,0.1647004523759564,0.0713670476754954
CM_023-3,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2289.87,-123.27687,44.55596,-2335.9463013400064,256.77928777345534,1168.1166908449086,2.39835726553081,0.4333142176961863,0.1647004523759564,0.0713670476754954
CM_024-1,-84.41527,33.68401,23.66,6.0,7.27,85.82,-4.93,-84.41527,33.68401,-119.00838796989656,117.1589899678694,1145.227608239085,1.0501968625139415,0.1990606065275273,0.0721193213478871,0.0143561158498639
CM_024-2,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.02,-84.41527,33.68401,-119.00838796989656,117.1589899678694,1145.227608239085,1.0501968625139415,0.1990606065275273,0.0721193213478871,0.0143561158498639
CM_024-3,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.3,-84.41527,33.68401,-119.00838796989656,117.1589899678694,1145.227608239085,1.0501968625139415,0.1990606065275273,0.0721193213478871,0.0143561158498639
CM_027-1,-95.28318,29.33381,32.93,7.5,10.96,152.38,-3293.85,-95.28318,29.33381,-2590.92850639627,272.48997679427174,1171.7197335038122,2.9155466413643696,0.4731332475244819,0.2002169808715445,0.0947293103693009
CM_027-2,-95.28318,29.33381,32.93,7.5,10.96,152.38,-2717.18,-95.28318,29.33381,-2590.92850639627,272.48997679427174,1171.7197335038122,2.9155466413643696,0.4731332475244819,0.2002169808715445,0.0947293103693009
CM_027-3,-95.28318,29.33381,32.93,7.5,10.96,152.38,-1941.4,-95.28318,29.33381,-2590.92850639627,272.48997679427174,1171.7197335038122,2.9155466413643696,0.4731332475244819,0.2002169808715445,0.0947293103693009
CM_028-1,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-42.78,-96.57826799,28.83182444,-211.0485228045428,113.11300121043392,1144.8164747250694,3.991841527627172,0.1923375031967702,0.2741285107362076,0.0527251933100511
CM_028-2,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-30.01,-96.57826799,28.83182444,-211.0485228045428,113.11300121043392,1144.8164747250694,3.991841527627172,0.1923375031967702,0.2741285107362076,0.0527251933100511
CM_028-3,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-41.12,-96.57826799,28.83182444,-211.0485228045428,113.11300121043392,1144.8164747250694,3.991841527627172,0.1923375031967702,0.2741285107362076,0.0527251933100511
CM_032-1,-96.798,46.804,15.02,7.6,9.38,93.04,-4001.81,-96.798,46.804,-4039.626690500381,459.5305724322278,1229.6629407975654,4.040157105547703,0.774786959828647,0.2774464474150685,0.2149618895079795
CM_032-2,-96.798,46.804,15.02,7.6,9.38,93.04,-3971.85,-96.798,46.804,-4039.626690500381,459.5305724322278,1229.6629407975654,4.040157105547703,0.774786959828647,0.2774464474150685,0.2149618895079795
CM_032-3,-96.798,46.804,15.02,7.6,9.38,93.04,-4007.87,-96.798,46.804,-4039.626690500381,459.5305724322278,1229.6629407975654,4.040157105547703,0.774786959828647,0.2774464474150685,0.2149618895079795
CM_033-1,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-4.36,-111.3042085,32.4712725,-157.92574394040412,115.70716950671904,1145.0810156511598,3.52745262433466,0.1965285789901612,0.242237906467238,0.0476066715355578
CM_033-2,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-2.98,-111.3042085,32.4712725,-157.92574394040412,115.70716950671904,1145.0810156511598,3.52745262433466,0.1965285789901612,0.242237906467238,0.0476066715355578
CM_033-3,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-2.16,-111.3042085,32.4712725,-157.92574394040412,115.70716950671904,1145.0810156511598,3.52745262433466,0.1965285789901612,0.242237906467238,0.0476066715355578
CM_034-1,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1542.53,-84.37418,46.49794,-1926.864784422647,210.6525910786656,1158.8435293166422,4.023058980232807,0.3542211375634398,0.2762722816581078,0.0978614818861819
CM_034-2,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1776.15,-84.37418,46.49794,-1926.864784422647,210.6525910786656,1158.8435293166422,4.023058980232807,0.3542211375634398,0.2762722816581078,0.0978614818861819
CM_034-3,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1842.39,-84.37418,46.49794,-1926.864784422647,210.6525910786656,1158.8435293166422,4.023058980232807,0.3542211375634398,0.2762722816581078,0.0978614818861819
CM_035-1,-92.785556,45.084433,7.86,6.5,13.12,110.39,-2420.28,-92.785556,45.084433,-2756.4967176403143,302.7005447572408,1179.3204926482897,1.4530180729136213,0.5166338211820516,0.0997819371445265,0.051550723471924
CM_035-2,-92.785556,45.084433,7.86,6.5,13.12,110.39,-3023.27,-92.785556,45.084433,-2756.4967176403143,302.7005447572408,1179.3204926482897,1.4530180729136213,0.5166338211820516,0.0997819371445265,0.051550723471924
CM_035-3,-92.785556,45.084433,7.86,6.5,13.12,110.39,-2757.22,-92.785556,45.084433,-2756.4967176403143,302.7005447572408,1179.3204926482897,1.4530180729136213,0.5166338211820516,0.0997819371445265,0.051550723471924
CM_039-1,-97.69147,30.24565,24.59,7.5,9.88,118.65,-16.39,-97.69147,30.24565,-130.15319292996614,116.65150661407247,1145.1754002820612,3.9272782012375855,0.1980639864124942,0.2696948055430375,0.0534168283005964
CM_039-2,-97.69147,30.24565,24.59,7.5,9.88,118.65,-9.11,-97.69147,30.24565,-130.15319292996614,116.65150661407247,1145.1754002820612,3.9272782012375855,0.1980639864124942,0.2696948055430375,0.0534168283005964
CM_039-3,-97.69147,30.24565,24.59,7.5,9.88,118.65,-7.18,-97.69147,30.24565,-130.15319292996614,116.65150661407247,1145.1754002820612,3.9272782012375855,0.1980639864124942,0.2696948055430375,0.0534168283005964
CM_040-1,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3601.52,-91.191226,30.438365,-3292.7354122067254,370.1677823262589,1199.161369760387,7.561283322197224,0.6192094924622283,0.5192499055944587,0.3215244705042047
CM_040-2,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3105.59,-91.191226,30.438365,-3292.7354122067254,370.1677823262589,1199.161369760387,7.561283322197224,0.6192094924622283,0.5192499055944587,0.3215244705042047
CM_040-3,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3855.6,-91.191226,30.438365,-3292.7354122067254,370.1677823262589,1199.161369760387,7.561283322197224,0.6192094924622283,0.5192499055944587,0.3215244705042047
CM_041-1,-80.8599379,37.3724372,15.97,6.0,9.8,99.22,-73.38,-80.8599379,37.3724372,-131.64534231109172,116.92789835501992,1145.2082000772702,1.5313292418004725,0.1980448509875184,0.1051597368273022,0.0208263444098496
CM_041-2,-80.8599379,37.3724372,15.97,6.0,9.8,99.22,-56.24,-80.8599379,37.3724372,-131.64534231109172,116.92789835501992,1145.2082000772702,1.5313292418004725,0.1980448509875184,0.1051597368273022,0.0208263444098496
CM_041-3,-80.8599379,37.3724372,15.97,6.0,9.8,99.22,-47.2,-80.8599379,37.3724372,-131.64534231109172,116.92789835501992,1145.2082000772702,1.5313292418004725,0.1980448509875184,0.1051597368273022,0.0208263444098496
CM_042-1,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-11.88,-80.5627036,37.0421794,-115.19238309751306,117.39574129848388,1145.2521883289871,0.4760124833746616,0.199215954002652,0.0326888210005933,0.006512134660855
CM_042-2,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-8.82,-80.5627036,37.0421794,-115.19238309751306,117.39574129848388,1145.2521883289871,0.4760124833746616,0.199215954002652,0.0326888210005933,0.006512134660855
CM_042-3,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-8.79,-80.5627036,37.0421794,-115.19238309751306,117.39574129848388,1145.2521883289871,0.4760124833746616,0.199215954002652,0.0326888210005933,0.006512134660855
SSS001-1,-120.5731,46.0417,15.84,8.18,9.31,93.99,-2236.81,-120.5731,46.0417,-2541.4889909792423,285.9741537958532,1176.5234467319524,2.365577459145769,0.482598317831206,0.1624493911942031,0.0783978029230259
SSS001-2,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3827.24,-120.5731,46.0417,-2541.4889909792423,285.9741537958532,1176.5234467319524,2.365577459145769,0.482598317831206,0.1624493911942031,0.0783978029230259
SSS001-3,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3800.03,-120.5731,46.0417,-2541.4889909792423,285.9741537958532,1176.5234467319524,2.365577459145769,0.482598317831206,0.1624493911942031,0.0783978029230259
SSS002-1,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.81,-120.54760000000002,46.0959,-104.23007834437615,118.11131372531004,1145.328575410448,1.3448276098652476,0.200439925556784,0.0923522608144291,0.0185110802826448
SSS002-2,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.53,-120.54760000000002,46.0959,-104.23007834437615,118.11131372531004,1145.328575410448,1.3448276098652476,0.200439925556784,0.0923522608144291,0.0185110802826448
SSS002-3,-120.5476,46.0959,20.57,8.45,9.73,108.23,-7.38,-120.54760000000002,46.0959,-104.23007834437615,118.11131372531004,1145.328575410448,1.3448276098652476,0.200439925556784,0.0923522608144291,0.0185110802826448
SSS003-1,-120.4811,46.2059,20.46,7.84,8.72,96.75,-37.2,-120.4811,46.2059,-155.76789649446766,115.55764041692436,1145.0651928451853,1.2718789285084342,0.1963086296751877,0.087342714908833,0.0171461286758635
SSS003-2,-120.4811,46.2059,20.46,7.84,8.72,96.75,-31.44,-120.4811,46.2059,-155.76789649446766,115.55764041692436,1145.0651928451853,1.2718789285084342,0.1963086296751877,0.087342714908833,0.0171461286758635
SSS003-3,-120.4811,46.2059,20.46,7.84,8.72,96.75,-67.87,-120.4811,46.2059,-155.76789649446766,115.55764041692436,1145.0651928451853,1.2718789285084342,0.1963086296751877,0.087342714908833,0.0171461286758635
SSS004-1,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3048.94,-120.8161,46.6659,-2537.797650703761,265.5266225796687,1171.690120508179,0.7907614495684071,0.4860789478417592,0.0543033226688847,0.026395701947203
SSS004-2,-120.8161,46.6659,17.86,7.82,8.63,90.92,-2965.18,-120.8161,46.6659,-2537.797650703761,265.5266225796687,1171.690120508179,0.7907614495684071,0.4860789478417592,0.0543033226688847,0.026395701947203
SSS004-3,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3263.52,-120.8161,46.6659,-2537.797650703761,265.5266225796687,1171.690120508179,0.7907614495684071,0.4860789478417592,0.0543033226688847,0.026395701947203
SSS005-1,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.7,-120.4612,46.5814,-116.37161940047284,117.42472751691616,1145.2561539696585,2.220192626249613,0.1993388946497361,0.1524654959294164,0.0303923034307936
SSS005-2,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.13,-120.4612,46.5814,-116.37161940047284,117.42472751691616,1145.2561539696585,2.220192626249613,0.1993388946497361,0.1524654959294164,0.0303923034307936
SSS005-3,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.16,-120.4612,46.5814,-116.37161940047284,117.42472751691616,1145.2561539696585,2.220192626249613,0.1993388946497361,0.1524654959294164,0.0303923034307936
SSS006-1,-120.6206,46.6218,19.43,8.59,9.74,105.93,-58.23,-120.6206,46.6218,-192.83936822610565,113.7229167760232,1144.8775857289097,2.4813055796606114,0.1935021265609086,0.1703966949905769,0.0329721228396271
SSS006-2,-120.6206,46.6218,19.43,8.59,9.74,105.93,-57.26,-120.6206,46.6218,-192.83936822610565,113.7229167760232,1144.8775857289097,2.4813055796606114,0.1935021265609086,0.1703966949905769,0.0329721228396271
SSS006-3,-120.6206,46.6218,19.43,8.59,9.74,105.93,-91.7,-120.6206,46.6218,-192.83936822610565,113.7229167760232,1144.8775857289097,2.4813055796606114,0.1935021265609086,0.1703966949905769,0.0329721228396271
SSS007-1,-121.1237,46.6646,13.61,8.04,9.23,88.83,-5.6,-121.1237,46.6646,-75.06567131077446,119.80135535857052,1145.508299531572,3.5095809556337647,0.2028809296356644,0.2410106197897882,0.0488964585950199
SSS007-2,-121.1237,46.6646,13.61,8.04,9.23,88.83,-3.22,-121.1237,46.6646,-75.06567131077446,119.80135535857052,1145.508299531572,3.5095809556337647,0.2028809296356644,0.2410106197897882,0.0488964585950199
SSS007-3,-121.1237,46.6646,13.61,8.04,9.23,88.83,-7.91,-121.1237,46.6646,-75.06567131077446,119.80135535857052,1145.508299531572,3.5095809556337647,0.2028809296356644,0.2410106197897882,0.0488964585950199
